id,prezo_euros
2309,477515.0
22405,146089.76
23398,334858.81
25059,248544.65
2665,511643.75
8512,89053.83
5149,574888.03
7791,253632.89
11312,107634.99
19044,379574.14
10785,337230.75
22247,165585.99
3269,76617.69
15948,198772.59
14978,138558.08
14475,425379.09
28695,487996.51
14055,65398.75
26546,206175.26
14981,489413.98
17637,507483.07
3932,56065.41
8388,72708.53
8029,114071.36
9483,114471.58
22573,108639.55
15108,127829.43
3674,104983.86
21389,425583.18
5938,138239.52
27034,127868.56
29272,94518.46
21881,560729.08
6509,365598.26
21458,148695.45
20072,231406.51
27013,270450.52
10093,426823.08
22568,135552.9
12977,72568.87
3814,443388.39
7338,128973.9
24484,154053.36
19593,614618.61
5122,614352.65
14906,69039.15
8224,146891.99
2869,164220.63
2343,394092.06
8833,86181.21
7933,402335.11
16558,73768.47
20605,316131.58
12984,438706.17
3015,147220.51
27332,576060.04
12125,230938.34
3753,136977.97
27388,86052.73
12336,65600.05
11545,328834.64
11357,106441.16
2677,374440.17
28739,101063.38
29996,118041.13
20748,68191.99
13376,83101.96
17987,127237.63
7886,85635.96
13333,137772.52
9586,146270.2
6333,74395.1
24430,387468.68
18080,283662.9
5202,572504.97
748,124432.53
9761,438999.46
29613,145551.93
19993,142804.31
23190,400227.96
25536,85246.11
17964,91797.77
25247,113250.07
5082,55581.76
9351,143119.65
10983,106447.78
23622,415246.19
13236,239837.07
19368,276118.48
1191,127161.18
822,106883.17
15879,97680.2
20498,380215.12
9420,235794.57
28101,219656.76
8893,384873.58
4462,76176.58
25230,195165.58
29986,320596.14
12607,149973.75
25979,118265.3
19133,370563.05
14741,519956.95
12147,336245.69
2745,93981.96
10115,317040.26
2384,70550.57
9154,78001.05
1407,117289.71
16561,70498.65
19362,68462.19
10343,369604.67
27757,122526.04
17615,52881.85
19907,153359.58
24531,61269.96
27309,319940.49
17789,69346.77
13076,93231.25
22090,192211.36
28574,103110.22
20569,157786.9
17891,333498.61
16838,484770.8
6553,99047.32
19638,67496.28
18295,285391.25
2877,79858.14
2983,93919.05
17411,634977.53
15163,134869.06
2154,398666.06
18701,90374.65
7668,324361.12
15244,280636.55
16858,96211.21
13962,67001.05
218,463558.33
23288,143190.64
2214,409623.99
6581,607734.57
27603,471985.25
19377,604540.84
7540,211207.61
14977,237147.43
10129,72543.93
5706,68250.89
5954,483951.65
539,90458.9
21664,62220.22
21568,90712.17
28983,581050.02
7428,149832.74
20726,155880.13
4182,64455.04
18702,70072.77
15415,95409.52
12155,66604.19
580,254600.98
2169,166357.12
24420,53571.28
251,162589.47
15693,352224.19
9972,81329.37
16181,163930.52
11490,77880.64
9145,92369.02
29433,90411.1
25791,111108.74
5772,110443.38
26747,133782.61
2326,119170.21
15431,416371.98
431,52929.93
10769,175157.84
2533,152321.54
2458,128190.85
19187,244779.1
27236,492023.28
22292,182320.26
11213,121365.09
506,77439.09
23113,438076.7
18780,438967.45
19083,78436.35
17895,66452.45
19007,127777.36
19691,142391.48
27094,57294.8
23180,737786.76
12627,103764.74
3835,165838.14
1331,118621.31
21467,85371.93
23829,161943.81
2542,60629.61
28613,122828.89
21996,99966.71
11900,80861.98
25873,256844.7
26226,517649.98
15806,596134.79
9556,110151.87
7568,85297.54
3508,556300.44
8835,361822.77
18785,233520.32
29858,407133.94
23588,242895.9
28268,102346.97
5845,312236.6
26477,355705.61
24199,110807.29
28882,507874.32
4846,112988.69
4986,336282.49
23400,345956.49
25570,293479.2
20263,367426.91
20857,254056.21
26823,152042.1
9318,181365.7
25507,55124.93
14848,114439.24
7843,217432.49
28648,75876.0
29985,122439.84
13049,111315.26
25100,130477.88
14857,62782.93
25014,77156.03
10740,218818.76
16095,300461.24
2209,535930.66
18841,578427.42
28273,346607.75
22373,137082.8
2267,127982.44
5227,477615.35
28302,427919.08
21579,90426.62
20123,99087.79
17893,438198.93
20928,237625.35
13023,274113.26
20737,114168.47
27367,51213.09
11741,72837.4
6548,56121.25
3283,441729.39
15615,171557.36
23662,402929.35
2277,127572.25
26051,114648.27
12355,291213.9
16486,250990.53
19536,109810.25
18674,495692.56
8697,350479.94
22565,166900.93
16380,87218.13
25295,292504.07
28681,120882.94
24992,454852.8
29670,208213.4
5837,178741.83
10236,95212.0
22825,64911.38
280,65502.92
22377,152637.74
25274,87227.78
5161,689556.16
29753,463552.02
3691,226167.54
5916,154121.22
11579,145776.05
18079,100642.68
19537,68314.26
26024,210913.19
29720,342636.74
21740,64380.71
25744,137695.2
20553,97641.49
11703,498892.63
11515,400548.03
9007,421529.92
11743,585737.52
28262,76446.48
16470,118031.7
13677,419758.56
20164,80274.33
16786,115539.06
29323,99473.56
15694,153132.11
17336,255912.3
3736,64908.98
25485,64193.67
3644,138786.4
7199,225482.35
25366,133317.53
24937,74885.52
21306,86233.85
29366,392656.95
21524,580153.92
21719,350250.67
1838,70159.87
29916,101666.94
10985,110534.23
9304,332167.75
12800,363882.33
1458,382730.75
1093,111974.55
4150,155691.91
11009,152551.91
27069,195240.4
9190,54747.8
4933,254210.59
14466,264394.69
4557,69843.32
11489,197080.83
12075,261552.81
25102,270320.79
16798,103196.67
20071,492148.58
14419,125499.07
28246,62063.47
25390,389452.44
24997,608478.7
17279,124689.96
6482,110722.93
8021,131156.22
9101,92771.84
17477,71524.99
8590,351171.96
29162,326646.53
24516,139900.82
27275,295254.3
23873,95207.77
29364,116414.78
1504,412540.31
9937,109704.86
10940,54224.02
20295,112843.0
3950,517111.08
6439,542517.93
13620,415922.9
14304,155208.91
22094,63575.13
15949,325846.07
28190,621072.12
13065,104585.21
13251,320032.3
29167,78103.18
7744,481414.34
26227,188418.05
7756,227243.3
1413,511223.3
6529,101612.46
1123,104547.46
16334,582180.89
5246,557848.94
12153,102849.87
19641,189745.62
25208,107236.6
9434,316708.61
7469,60584.45
29012,432939.66
11032,55235.88
29443,132822.82
7294,148241.11
12972,124079.16
5347,57213.44
14471,123970.75
28812,147307.13
15963,77172.74
24275,99923.54
21150,544714.08
10864,110933.0
17755,251155.92
4485,176892.26
10561,128125.67
24578,547314.91
20327,114992.27
21717,324769.98
10599,102909.93
1434,50917.63
5861,78146.43
12427,93967.78
10981,316831.3
22045,147535.15
27831,60801.15
23078,535876.04
26377,128090.3
10407,263872.13
23491,306903.41
19567,81745.21
11473,167076.6
12064,280320.53
8932,400144.09
10969,459210.21
27756,69798.71
26848,154894.33
1611,160205.53
29237,138654.21
16267,405103.33
12394,119912.95
26840,70140.86
2768,121947.22
12777,57126.12
23177,243973.27
217,99036.84
24877,83786.99
6166,100953.3
3902,232894.38
21232,272001.68
24637,113355.68
10000,352352.75
14798,128333.58
6088,77531.26
14460,129377.09
2857,209795.89
18218,289810.28
17042,64707.41
12415,91227.41
9673,405798.52
517,178080.42
11624,111837.45
8282,57515.53
20257,71100.01
12079,73385.69
17735,330565.11
2158,294065.0
28082,102451.9
10727,186024.38
29031,98667.15
3097,177042.68
22754,68988.03
3109,247697.01
10277,97067.84
21882,197425.76
6428,66264.61
9253,551912.73
2407,399023.83
25039,398348.44
14643,125705.88
24744,242391.29
18525,129787.39
13421,90002.24
3399,92567.0
8944,355370.34
27173,449742.38
6940,292486.79
27316,122578.21
28315,215174.13
27775,57904.59
9817,515723.29
16140,70217.17
9419,157874.28
12316,144805.99
2519,59248.92
29752,343527.09
16602,138916.22
17593,204793.63
5101,234731.21
9843,189653.72
17188,121717.49
7278,240583.66
18773,137765.28
10079,67621.75
21771,103689.7
26444,153699.07
9893,309895.14
6329,125859.39
10046,87978.22
26120,347662.7
14330,60748.23
26756,101445.58
11847,186042.43
16587,470032.96
17551,367843.99
21265,397644.83
15092,163189.26
23481,204019.32
18394,57545.21
22277,436813.21
10400,566653.75
8165,343509.36
22501,415860.39
10884,444945.03
23087,114841.77
24673,322037.58
13721,601803.92
17847,74604.91
3383,64674.02
9846,268323.95
18833,112288.4
19341,124961.43
7340,367895.35
14369,63751.98
14660,79559.13
429,118647.37
16205,125045.42
17508,133186.6
625,292303.17
28356,59063.52
17171,610355.78
1139,309457.71
17664,141229.84
24512,86070.94
19543,99576.89
4409,105814.53
17121,128944.45
10353,67754.28
29597,123881.58
9478,352999.33
10300,97838.73
2886,83184.09
18418,57326.61
7501,320092.9
2684,190417.92
23494,234943.78
17173,109567.24
22925,85277.53
9899,125727.74
6217,594315.11
20720,136055.41
7979,97009.0
11406,119576.01
5552,206465.88
