id,prezo_euros
2309,73429.38
22405,91078.15
23398,117339.47
25059,68759.58
2665,110197.51
8512,92285.0
5149,114111.27
7791,71859.22
11312,90727.12
19044,114358.54
10785,119647.71
22247,114518.83
3269,90766.39
15948,113661.62
14978,92547.21
14475,69199.24
28695,70808.47
14055,91254.35
26546,113729.84
14981,68488.64
17637,70183.37
3932,91753.06
8388,91415.93
8029,91258.96
9483,90613.75
22573,90838.9
15108,91845.32
3674,92914.57
21389,70983.15
5938,91701.98
27034,93452.64
29272,91615.71
21881,111648.69
6509,73170.75
21458,69988.74
20072,77115.24
27013,110271.53
10093,69262.15
22568,91602.97
12977,91833.72
3814,114122.26
7338,93851.49
24484,70592.68
19593,111889.05
5122,110185.82
14906,90942.7
8224,90919.04
2869,112729.99
2343,72307.36
8833,90746.9
7933,114585.53
16558,90964.65
20605,70619.36
12984,69739.91
3015,91829.2
27332,70641.0
12125,70872.51
3753,90463.86
27388,92019.98
12336,91807.05
11545,70055.13
11357,90985.82
2677,111723.09
28739,91446.1
29996,92227.87
20748,91755.49
13376,90734.08
17987,92838.7
7886,90903.57
13333,91388.74
9586,91224.21
6333,91639.19
24430,71163.56
18080,69684.0
5202,69542.24
748,91660.51
9761,70220.83
29613,91495.07
19993,91580.04
23190,68917.03
25536,93098.37
17964,70892.6
25247,92301.72
5082,91997.58
9351,110505.79
10983,92603.06
23622,111125.01
13236,113017.82
19368,111262.85
1191,73339.06
822,110538.08
15879,91234.31
20498,109838.73
9420,67399.77
28101,111561.93
8893,71679.29
4462,90866.59
25230,116320.98
29986,121065.06
12607,92070.38
25979,93186.64
19133,111508.09
14741,107408.24
12147,116123.79
2745,90682.27
10115,69545.03
2384,91122.59
9154,91697.86
1407,91892.19
16561,92654.19
19362,93193.27
10343,115554.76
27757,92131.07
17615,90945.05
19907,90876.98
24531,91063.71
27309,72037.32
17789,91511.55
13076,92167.19
22090,91321.16
28574,90820.55
20569,92359.76
17891,111681.39
16838,111811.13
6553,91161.28
19638,90313.74
18295,70992.35
2877,90727.07
2983,90557.07
17411,116339.61
15163,92678.27
2154,69322.9
18701,93735.54
7668,72517.92
15244,115040.86
16858,90977.63
13962,91373.13
218,77233.6
23288,112229.19
2214,113279.74
6581,113971.45
27603,75941.11
19377,114758.54
7540,114792.07
14977,75563.49
10129,90986.96
5706,91135.34
5954,114090.04
539,91273.47
21664,91194.74
21568,90449.27
28983,109004.36
7428,91431.9
20726,70472.05
4182,91333.61
18702,91193.31
15415,91788.63
12155,91205.69
580,114605.52
2169,112899.14
24420,91452.17
251,90550.44
15693,111261.37
9972,91338.23
16181,73082.79
11490,92878.51
9145,92240.38
29433,91203.92
25791,91107.09
5772,90884.47
26747,72441.76
2326,108191.99
15431,70533.47
431,91243.29
10769,91567.52
2533,69764.44
2458,90852.81
19187,68631.08
27236,71326.22
22292,113475.74
11213,90896.55
506,91271.6
23113,113505.13
18780,114374.85
19083,91785.72
17895,90811.18
19007,93684.94
19691,92049.28
27094,90681.31
23180,120776.93
12627,72228.4
3835,91158.75
1331,70064.75
21467,90319.36
23829,91779.9
2542,91727.77
28613,91202.82
21996,91969.86
11900,91163.36
25873,112137.97
26226,110443.3
15806,117836.12
9556,94437.17
7568,91287.26
3508,90478.17
8835,112824.77
18785,112047.11
29858,112902.43
23588,113668.63
28268,90741.16
5845,70221.96
26477,73531.28
24199,93569.37
28882,114251.15
4846,91423.66
4986,75714.43
23400,110792.81
25570,72511.66
20263,107491.46
20857,117244.42
26823,90990.34
9318,72199.33
25507,93449.14
14848,90827.85
7843,71333.19
28648,90501.51
29985,90977.47
13049,91831.44
25100,92142.91
14857,90769.23
25014,91448.41
10740,118185.19
16095,69157.04
2209,73260.04
18841,69658.51
28273,116325.69
22373,71566.4
2267,90517.43
5227,107933.42
28302,110846.34
21579,91762.5
20123,90612.65
17893,117051.97
20928,111551.07
13023,70010.88
20737,108512.41
27367,90975.1
11741,91435.19
6548,90820.94
3283,74802.78
15615,72094.73
23662,69575.61
2277,90982.18
26051,92031.12
12355,69601.76
16486,111681.08
19536,90844.88
18674,115355.61
8697,71408.07
22565,116992.82
16380,91704.47
25295,76069.46
28681,91196.07
24992,73225.65
29670,109177.3
5837,90743.76
10236,91495.44
22825,91011.88
280,92273.11
22377,92278.81
25274,91600.1
5161,75784.61
29753,111882.92
3691,70962.33
5916,72034.68
11579,93327.99
18079,90200.0
19537,70962.76
26024,114568.68
29720,114299.37
21740,93033.43
25744,91697.75
20553,92191.47
11703,71200.4
11515,70397.6
9007,113207.73
11743,113809.99
28262,92901.08
16470,91192.6
13677,112337.41
20164,90731.82
16786,91379.53
29323,90743.18
15694,91033.42
17336,117974.93
3736,90909.54
25485,92780.84
3644,90717.03
7199,75255.73
25366,91742.12
24937,91622.27
21306,94071.95
29366,117971.89
21524,115176.09
21719,73581.25
1838,91372.58
29916,92997.46
