id,prezo_euros
2309,421741.52
22405,137663.42
23398,329858.21
25059,267356.56
2665,505873.66
8512,91696.56
5149,557195.13
7791,236841.79
11312,107156.09
19044,336736.5
10785,337446.97
22247,162641.55
3269,76942.92
15948,180636.92
14978,133731.1
14475,139240.55
28695,473697.94
14055,54453.86
26546,209410.24
14981,441536.13
17637,443634.78
3932,52173.01
8388,70338.96
8029,100051.2
9483,138431.8
22573,152071.35
15108,128387.06
3674,98389.27
21389,368570.55
5938,131216.06
27034,127513.06
29272,93031.41
21881,506124.65
6509,365567.17
21458,138533.05
20072,218759.13
27013,314206.72
10093,376284.87
22568,112010.03
12977,65807.06
3814,455195.9
7338,131988.08
24484,143341.24
19593,576561.25
5122,610920.03
14906,69800.63
8224,227423.96
2869,165276.98
2343,357882.1
8833,93471.76
7933,361206.66
16558,79751.31
20605,341600.96
12984,528389.14
3015,138502.41
27332,595902.12
12125,278182.12
3753,165847.73
27388,84628.28
12336,70335.37
11545,329497.31
11357,140313.15
2677,336992.2
28739,122901.38
29996,101159.14
20748,64679.23
13376,77172.47
17987,136402.61
7886,82744.1
13333,126264.04
9586,134008.64
6333,73765.37
24430,478842.95
18080,350236.23
5202,579869.42
748,121765.43
9761,599900.4
29613,142383.59
19993,122355.59
23190,399824.67
25536,84987.26
17964,94221.03
25247,90620.67
5082,54234.09
9351,144021.97
10983,119973.58
23622,411741.3
13236,262475.44
19368,305165.36
1191,116048.47
822,97391.64
15879,88678.0
20498,346466.86
9420,201143.02
28101,239224.28
8893,338128.84
4462,74829.82
25230,201366.23
29986,303499.0
12607,136170.52
25979,122943.19
19133,318512.62
14741,534326.74
12147,332476.13
2745,99676.89
10115,333416.29
2384,61298.97
9154,85364.34
1407,99050.18
16561,73065.84
19362,68655.25
10343,452242.03
27757,122252.8
17615,55444.03
19907,144971.34
24531,65792.3
27309,295728.75
17789,68917.73
13076,131377.43
22090,427042.78
28574,134476.51
20569,160786.95
17891,324538.74
16838,449239.89
6553,145446.34
19638,70821.26
18295,274110.14
2877,75056.65
2983,87957.9
17411,554890.85
15163,133744.1
2154,505619.43
18701,79183.15
7668,327782.68
15244,366560.95
16858,98164.24
13962,64279.16
218,448091.65
23288,150256.48
2214,367277.49
6581,570097.58
27603,526170.3
19377,572434.09
7540,183772.32
14977,220810.71
10129,59561.91
5706,72827.55
5954,464332.03
539,122060.55
21664,55958.73
21568,96464.7
28983,536838.53
7428,139642.01
20726,161435.93
4182,55314.11
18702,77275.17
15415,85507.85
12155,69123.5
580,235563.78
2169,164938.07
24420,54207.15
251,154624.69
15693,532760.04
9972,89476.33
16181,166316.22
