id,prezo_euros
2309,468926.64
22405,149411.5
23398,342424.13
25059,255629.38
2665,552155.57
8512,91133.13
5149,573854.38
7791,253737.25
11312,106523.18
19044,325351.56
10785,351754.18
22247,165819.77
3269,79746.31
15948,193093.42
14978,140113.5
14475,135795.15
28695,496300.96
14055,56497.92
26546,219631.7
14981,490761.35
17637,456705.04
3932,54023.31
8388,69613.3
8029,112572.76
9483,124783.63
22573,101236.58
15108,129713.77
3674,109924.03
21389,423743.59
5938,133530.48
27034,136070.9
29272,101628.01
21881,575634.98
6509,375428.81
21458,188573.88
20072,227972.06
27013,261640.53
10093,416739.42
22568,128992.77
12977,63789.73
3814,381773.75
7338,147520.39
24484,140600.17
19593,610265.93
5122,607012.49
14906,68966.39
8224,274440.76
2869,161545.83
2343,382432.39
8833,76233.62
7933,393975.71
16558,70810.55
20605,335646.6
12984,446260.13
3015,145705.94
27332,589304.88
12125,231784.05
3753,125774.91
27388,87773.78
12336,71648.05
11545,333823.47
11357,131819.04
2677,366315.0
28739,131687.28
29996,113822.89
20748,65197.84
13376,73890.22
17987,123571.69
7886,81058.68
13333,138389.81
9586,131131.45
6333,71493.68
24430,371153.03
18080,293118.38
5202,601836.47
748,116948.55
9761,430174.67
29613,146850.24
19993,130409.26
23190,392584.62
25536,78861.87
17964,91700.46
25247,105969.54
5082,55641.91
9351,155520.41
10983,110030.63
23622,405079.21
13236,217039.37
19368,303526.31
1191,149613.56
822,108073.4
15879,100585.85
20498,382159.23
9420,183813.89
28101,189898.77
8893,404980.16
4462,76192.42
25230,199882.5
29986,327311.0
12607,146018.31
25979,128804.09
19133,335964.67
14741,491905.82
12147,354972.55
2745,93188.16
10115,319202.95
2384,64694.26
9154,83479.49
1407,102321.76
16561,74686.32
19362,65584.16
10343,348579.04
27757,122110.05
17615,54205.18
19907,151823.79
24531,62912.99
27309,305048.92
17789,67551.16
13076,107501.64
22090,349808.63
28574,104272.72
20569,159594.78
17891,334640.0
16838,485166.11
6553,104888.22
19638,72452.95
18295,289889.94
2877,78749.51
2983,88212.12
17411,631757.91
15163,130239.39
2154,388450.2
18701,80156.73
7668,340304.85
15244,294083.51
16858,101364.78
13962,65573.35
218,444209.87
23288,153415.1
2214,411351.04
6581,603840.71
27603,489254.02
19377,611826.42
7540,200309.16
14977,240011.5
10129,61300.32
5706,67628.59
5954,500384.11
539,95722.35
21664,61935.14
21568,79051.11
28983,564970.33
7428,144452.75
20726,152629.74
4182,57512.59
18702,74001.33
15415,90368.1
12155,64429.23
580,256287.3
2169,171975.64
24420,54831.78
251,161149.56
15693,364371.42
9972,77771.42
16181,185572.45
11490,81684.73
9145,91008.64
29433,85342.74
25791,103855.4
5772,124356.71
26747,154442.29
2326,134099.01
15431,416383.81
431,51544.41
10769,164787.01
2533,142933.82
2458,135935.01
19187,226968.55
27236,460867.84
22292,161188.72
11213,156790.37
506,80718.84
23113,440527.96
18780,455148.18
19083,86226.23
17895,72003.94
19007,128942.29
19691,133202.79
27094,57025.09
23180,737677.07
12627,106530.94
3835,156549.97
1331,114174.22
21467,81332.21
23829,162040.68
2542,61443.82
28613,121667.64
21996,93558.35
11900,73792.35
25873,252744.67
26226,523853.35
15806,612976.7
9556,115076.9
7568,88534.86
3508,519715.27
8835,347837.44
18785,221655.06
29858,410427.16
23588,250143.78
28268,99919.15
5845,292934.19
26477,374807.58
24199,99707.18
28882,522346.67
4846,91421.52
4986,302607.13
23400,335551.08
25570,367931.95
20263,372961.8
20857,255686.83
26823,147015.72
9318,183805.93
25507,54789.77
14848,112689.64
7843,210158.97
28648,88050.41
29985,116511.75
13049,133589.38
25100,113344.23
14857,59914.61
25014,85376.3
10740,215767.86
16095,288380.55
2209,519431.0
18841,586699.73
28273,331620.51
22373,139748.18
2267,137782.88
5227,470810.31
28302,433696.72
21579,84863.79
20123,107978.09
17893,310549.82
20928,238848.34
13023,277917.95
20737,128368.8
27367,51488.61
11741,77409.3
6548,57591.93
3283,433971.16
15615,163055.05
23662,358271.19
2277,150017.75
26051,112930.97
12355,258200.67
16486,227915.28
19536,107066.71
18674,500043.51
8697,371540.82
22565,169012.34
16380,94402.61
25295,286162.34
28681,125331.28
24992,474572.25
29670,201065.0
5837,187066.59
10236,99840.98
22825,70891.64
280,68460.61
22377,154790.64
25274,81895.81
5161,657387.46
29753,436670.94
3691,226563.21
5916,149609.89
11579,144441.23
18079,90516.85
19537,73297.24
26024,206773.26
29720,339795.47
21740,67625.62
25744,126020.25
20553,89456.16
11703,503719.13
11515,401221.46
9007,405377.09
11743,599645.86
28262,78226.43
16470,114553.03
13677,389553.32
20164,80759.68
16786,102088.89
29323,98016.83
15694,152697.29
17336,257831.2
3736,63789.81
25485,62633.84
3644,134009.98
7199,221314.04
25366,120060.35
24937,77429.9
21306,84628.18
29366,398684.25
21524,600550.52
21719,356027.99
1838,68952.58
29916,111191.4
10985,110519.11
9304,323112.84
12800,368704.23
1458,374893.5
1093,101523.41
4150,158628.97
11009,169666.53
27069,212443.97
9190,54270.03
