id,prezo_euros
2309,394262.34713575966
22405,135813.05659849616
23398,295128.2676057478
25059,275327.2039836135
2665,499459.7595833575
8512,98953.75171129638
5149,531332.6110367156
7791,212772.84295006795
11312,142395.02486004354
19044,362405.5944736141
10785,299185.3421699514
22247,200837.3471547563
3269,58077.70383181912
15948,224294.37725873943
14978,137072.0387697399
14475,136290.2585845664
28695,552423.9332331959
14055,56958.758612537524
26546,207479.59988565976
14981,427489.2153776409
17637,460795.4134251771
3932,33742.27222018293
8388,52844.002384744585
8029,109570.59463045956
9483,160294.92853330448
22573,159951.8912850744
15108,135004.3882970761
3674,94660.32746768882
21389,372702.90798747283
5938,146197.80522348452
27034,143828.99540502368
29272,104503.72723124642
21881,518898.6758950306
6509,353844.16319465963
21458,152451.0845682209
20072,224829.82272947696
27013,304271.99746531155
10093,394200.5169447521
22568,138385.41905425745
12977,34333.967563427985
3814,515995.4573723024
7338,142675.65731870616
24484,164177.57393887895
19593,519428.03728806763
5122,593352.1234656258
14906,61859.98795676092
8224,317211.8188986741
2869,225037.81721541728
2343,332800.2297043202
8833,92657.45846743113
7933,383419.17078173393
16558,82882.18322127382
20605,334931.07582245325
12984,521070.1802778209
3015,158509.48154339055
27332,601159.0588103072
12125,258499.32053115522
3753,177049.12421085383
27388,91634.77898134035
12336,70692.02955320524
11545,286496.1603255265
11357,179435.28228141088
2677,284653.12122356286
28739,128309.34518415062
29996,107527.03775138641
20748,67327.66422164347
13376,68767.07183566806
17987,145820.75186803192
7886,69540.2032622802
13333,141467.20674318937
9586,168005.43472350528
6333,76052.07647201722
24430,461168.7661333699
18080,312354.8986485398
5202,481763.47340276325
748,158153.82750150957
9761,540546.2580312679
29613,158808.1989073488
19993,120000.25145030743
23190,332224.50086506526
25536,61115.593342400854
17964,84069.77413907298
25247,99811.44247303437
5082,31539.317439303268
9351,205125.86675381009
10983,129250.29385020607
23622,423686.17163244355
13236,284124.2793430367
19368,294288.5450943904
1191,118743.84787445911
822,97391.0212668106
15879,92011.87916007754
20498,382740.6411175281
9420,224500.03158630175
28101,269086.5357399059
8893,318383.4912104057
4462,80783.53401372372
25230,209143.47170398687
29986,296052.8478655361
12607,147122.4823286084
25979,113483.09163358156
19133,322453.78575095604
14741,861940.1424051567
12147,313122.9536504287
2745,113412.3164076421
10115,274594.7606980223
2384,83126.57976416033
9154,76800.16467067343
1407,124789.10235511069
16561,71367.95731075923
19362,38384.76823748718
10343,451659.91921959235
27757,103779.08697965974
17615,20639.279276340967
19907,159709.08697425202
24531,58718.06895752414
27309,264052.4849768395
17789,64297.57748501375
13076,123289.22701999429
22090,367753.6674429416
28574,138800.6253239091
20569,173865.3979146229
17891,304033.42284823884
16838,461755.8595746467
6553,134377.5852136442
19638,43744.364364909474
18295,296591.9319859303
2877,68474.50034564151
2983,105967.09293600428
17411,574958.7701973803
15163,143660.0267162323
2154,484986.3595186672
18701,54637.479047904024
7668,286998.96881261095
15244,351773.93664359814
16858,103918.49040346919
13962,34163.00731727108
218,428824.27792191063
23288,170124.74821101222
2214,394281.94383138
6581,571632.2655092899
27603,475935.47511486104
19377,560478.1963760597
7540,206581.33533147885
14977,211140.7087033519
10129,51670.94188692747
5706,69363.76488059433
5954,485025.3325767687
539,123290.32331619225
21664,60005.55071170698
21568,97732.66813617828
28983,545813.9301490658
7428,171999.58028314076
20726,193160.64458959876
4182,35477.41673082532
18702,90242.51753161126
15415,63494.72770500579
12155,50335.049251538
580,245628.9193713416
2169,209380.69202306634
24420,24016.802810396766
251,220407.1622528897
15693,539475.8055614394
9972,89130.59262767457
16181,205027.93801702396
11490,83114.34542774712
9145,104065.04155298416
29433,104359.06365062855
25791,165829.39388450445
5772,120516.49105630722
26747,149063.86135344044
2326,170179.62736421335
15431,397860.38118774
431,35514.40368765895
10769,189735.01437015343
2533,124946.03273832123
2458,154501.57498510624
19187,216516.5350308756
27236,415560.2601388949
22292,152415.82697299216
11213,201099.52285045316
506,64073.43342357897
23113,554082.6467527081
18780,454345.50942846993
19083,82419.75301787979
17895,57542.20078051719
19007,121024.7754708163
19691,127605.31877881684
27094,70629.01990381489
23180,647707.2941348029
12627,109658.78595535527
3835,220636.41143738455
1331,108694.34489230043
21467,85542.76325673005
23829,157563.02266135486
2542,7097.325053553563
28613,120440.30439006584
21996,112061.79426303296
11900,81020.84957236168
25873,237534.12554677064
26226,554955.3352428577
15806,535198.7637075314
9556,125779.80427747336
7568,69578.41474695294
3508,521043.0602880812
8835,326629.9884330244
18785,230173.64251693455
29858,483887.74440086656
23588,200276.70238846145
28268,107033.1777493516
5845,298630.0206074433
26477,273750.31521981023
24199,81318.02018095832
28882,621502.1090700112
4846,125071.20735918172
4986,392153.972064618
23400,319234.95075667417
25570,628264.68690609
20263,484663.31016174564
20857,278475.99149817694
26823,169979.98456101865
9318,177708.0122881406
25507,41126.7259856849
14848,159692.24008069327
7843,229439.51572538796
28648,98795.78756338498
29985,123883.52589237667
13049,109170.01850462146
25100,126532.15931564616
14857,31995.853669453878
25014,121923.704252769
10740,224048.69824965321
16095,298964.4527007609
2209,481258.202927666
18841,553208.7099626346
28273,383992.7313418831
22373,161405.64782601502
2267,133334.5561906246
5227,493591.402656568
28302,429467.4848135549
21579,111384.84415831207
20123,126101.46204897552
17893,281377.51316527417
20928,273096.60941205197
13023,318211.12553725136
20737,97087.98524467903
27367,29572.094521334628
11741,87128.57921949099
6548,34160.509773077676
3283,399957.279482167
15615,191149.83857528283
23662,361740.082061691
2277,148351.19915556838
26051,129841.11031777109
12355,263781.5794392214
16486,307430.54984501516
19536,101657.99477304681
18674,619252.3558840966
8697,359669.67547887424
22565,200064.05238827155
16380,97840.40802711179
25295,224466.97807121533
28681,120235.16736623645
24992,387068.1131544097
29670,225049.18818339542
5837,203910.88958117203
10236,103079.97737322189
22825,36073.18814653158
280,82050.30795335444
22377,148294.13108048984
25274,40659.11494175508
5161,606498.5570046946
29753,470092.1159539558
3691,179326.110003022
5916,140777.48062260775
11579,157085.1471667944
18079,87807.76958224922
19537,67517.43387905299
26024,207267.0425221515
29720,448246.9604542479
21740,19595.54518710496
25744,127782.80193119636
20553,98878.52879998973
11703,475102.8809016207
11515,352442.88949646754
9007,453307.6563050756
11743,602361.7806415684
28262,94753.02486021072
16470,186832.94362951117
13677,375192.98419183935
20164,68001.5743689111
16786,148324.52948139934
29323,139032.70616103755
15694,148751.69247615547
17336,276910.57199843694
3736,73031.95627504913
25485,61549.215270357905
3644,136767.1893405805
7199,226913.15144843445
25366,127029.05215525976
24937,81875.90581495035
21306,94333.20650904416
29366,366507.60052706
21524,552966.3238499796
21719,323490.68105376884
1838,63886.20676321932
29916,117479.98875859776
10985,101782.63092138222
9304,342049.33780495124
12800,426118.91409836966
1458,368761.58600574266
1093,108475.7222336696
4150,206199.19614684442
11009,191705.91499980167
27069,168542.98166093533
9190,43261.88367709215
4933,257817.4491913882
14466,267569.2370523212
4557,62921.44624095829
11489,202445.31219183723
12075,313963.0445353023
25102,322941.2480209032
16798,88392.09509473806
20071,498978.94039099314
14419,158871.29308938654
28246,45762.76003731787
25390,390552.81898348173
24997,575137.3813036345
17279,133754.247114948
6482,127558.55272957915
8021,134986.85184261086
9101,69528.29729926959
17477,95025.2170843326
8590,320111.769364625
29162,309715.59976711334
24516,164605.95325067267
27275,261127.6547195795
23873,130948.84304899047
29364,97119.66214757762
1504,372371.17785632634
9937,110057.70756728179
10940,43971.73795435275
20295,113285.94592321105
3950,472107.3805061879
6439,545943.9155760086
13620,336266.0553941587
14304,144359.54098866554
22094,22889.05768020614
15949,374616.4459022344
28190,579131.7549498035
13065,124963.66788476286
13251,273158.7149411184
29167,44683.77786691976
7744,444915.7995165121
26227,144050.40663917293
7756,233755.21083703823
1413,431636.8618338262
6529,86475.43115946697
1123,116417.39273763401
16334,589642.2778259164
5246,542630.1609955409
12153,98237.08312202548
19641,177548.90648520994
25208,134482.50702814455
9434,285665.99557305407
7469,77802.10409269715
29012,486703.50699729496
11032,46784.016488715075
29443,128308.5790295517
7294,171844.9300942202
12972,142469.35578483972
5347,65313.714144833386
14471,145689.70430299197
28812,146799.57335411035
15963,100195.17741531227
24275,116489.93676590105
21150,572586.0398074861
10864,112709.4658655175
17755,284823.0369940854
4485,213814.438198501
10561,128060.35607951647
24578,506897.6938837997
20327,111779.66864611814
21717,360696.4971083435
10599,144961.3229338338
1434,30174.19073719904
5861,66013.05832454609
12427,130084.00551273371
10981,273175.1130715702
22045,167248.960512768
27831,35577.664815969765
23078,486838.6554653067
26377,137705.1767214234
10407,235880.32013831194
23491,267954.91758288373
19567,68995.4225305582
11473,191113.39616606105
12064,317665.4714147267
8932,397563.662941145
10969,421588.93878544983
27756,46102.67500812723
26848,188990.39474680298
1611,153578.67216356844
29237,211456.0981995447
16267,382433.1273094923
12394,168390.41592176538
26840,57463.40971258469
2768,131645.4819056911
12777,42848.728248222265
23177,280768.42673779954
217,98180.28337929002
24877,64583.18835124839
6166,103918.76287900168
3902,277859.4305167056
21232,282836.08525784826
24637,127227.40965847089
10000,303648.24892651546
14798,132762.21327948547
6088,92359.65276177996
14460,145914.24073248194
2857,215783.6125809003
18218,146261.32409877237
17042,48555.01028135838
12415,128840.54787574918
9673,340403.6920449638
517,225980.72606002446
11624,97100.39115499891
8282,37655.47469225363
20257,62251.125169109786
12079,47862.74373884825
17735,295436.03204748477
2158,272340.0301160184
28082,160929.46821514028
10727,187144.76302795694
29031,103848.6616680026
3097,257116.85610235017
22754,46887.377725930884
3109,233356.05656570988
10277,151412.13204362313
21882,253652.9936866234
6428,41108.28582077427
9253,515838.60972537054
2407,373694.20083144493
25039,399310.6790422406
14643,115479.12111552595
24744,249718.14996098285
18525,135191.75876820413
13421,61023.82925352012
3399,124919.87167303474
8944,339741.84123313427
27173,510681.4138179086
6940,325006.3715204615
27316,126425.4653148707
28315,184256.24723237334
27775,28018.550835937727
9817,509177.83027354535
16140,32421.977049061097
9419,134947.16398052918
12316,165000.76406505355
2519,65746.85515026841
29752,289276.32421082305
16602,148640.35056974506
17593,208382.55399770872
5101,258325.79341669334
9843,249979.24578557047
17188,107803.80264382181
7278,536129.5941303263
18773,163891.32395540574
10079,58331.98282152973
21771,90455.63859193958
26444,247044.75198335713
9893,302591.783947228
6329,145140.8247544174
10046,71362.95245542796
26120,317447.21198186046
14330,78147.33559922175
26756,119015.08386285882
11847,207562.09538181731
16587,438818.63301043306
17551,353276.60068142414
21265,354656.46976587526
15092,177021.29721175414
23481,267170.73480362445
18394,23914.670453260653
22277,407323.46282246336
10400,544113.0456613875
8165,111457.9415404282
22501,346587.97134938836
10884,399373.1390301145
23087,125088.83742674463
24673,277838.6067176261
13721,573187.8276106517
17847,64860.503587471554
3383,86217.11176229618
9846,268711.82933990704
18833,116700.88114809385
19341,140702.19811325427
7340,422330.8614104863
14369,63759.44720236678
14660,71218.47672105092
429,162697.25180213363
16205,127620.01178536168
17508,214837.39546524966
625,277145.73344095284
28356,54884.15561285475
17171,565916.6435780833
1139,280207.4799978018
17664,128082.29257856403
24512,67540.45032297517
19543,110354.85919419257
4409,88438.5967375345
17121,138034.73729515984
10353,33448.37725092005
29597,122564.37911908468
9478,335516.5995578319
10300,123212.83589690248
2886,106649.57286570175
18418,60327.91311617894
7501,290440.55827154615
2684,197187.7756290778
23494,262667.5446132703
17173,113866.41886118078
22925,91573.12657715892
9899,141350.94414798752
6217,513835.9415623804
20720,154925.75580480415
7979,127105.69361806312
11406,120276.0608646716
5552,207426.41966050933
739,169572.07578331488
28718,85996.73472869745
10747,571871.3307460996
27646,391550.91395877046
7072,180845.38070394006
1711,158240.6485949459
3509,81481.80441779364
23163,115101.23562881513
29050,597025.4744778539
13805,29541.309773670742
13493,284158.18474879465
18341,314785.23473755573
12052,494576.4058857402
15956,116992.65452948865
18004,158490.8580073591
7780,94034.39429684565
9004,109931.54032553313
15747,144224.81898110127
25482,148404.0002828231
734,172547.7498383713
14199,284148.24734518304
21907,241578.43045724393
21045,121756.13568498357
15821,94564.70986945578
18843,100470.00212377729
20245,97606.53998805303
8204,139586.77016125247
28967,334387.59302062774
10587,92308.54744917597
19592,306465.75094728335
20200,431240.7235868473
18897,1126858.2774586456
23629,190446.6614234685
4970,525134.2343321065
12622,188892.37169935508
8248,207993.12355012516
24383,448036.15887242556
2905,270673.86088556424
20274,293121.93927767524
12102,142814.53319669608
6070,202379.22889105487
