id,prezo_euros
2309,402569.06
22405,126289.55
23398,380096.17
25059,256463.99
2665,510313.28
8512,85472.23
5149,507749.51
7791,229669.05
11312,106638.88
19044,377469.99
10785,332828.45
22247,199658.39
3269,81994.22
15948,182417.41
14978,123810.54
14475,135273.33
28695,485953.3
14055,57178.78
26546,208642.09
14981,476738.24
17637,441418.14
3932,51656.27
8388,68328.21
8029,108833.47
9483,116936.03
22573,135398.96
15108,116521.18
3674,103498.45
21389,367651.34
5938,126463.45
27034,125597.78
29272,90324.2
21881,511426.11
6509,360356.29
21458,140770.1
20072,256892.36
27013,316672.66
10093,415119.71
22568,105923.54
12977,60785.71
3814,477014.99
7338,137437.01
24484,165557.56
19593,538829.53
5122,533927.82
14906,64208.34
8224,291201.29
2869,170455.81
2343,367567.85
8833,98246.59
7933,378349.06
16558,91551.86
20605,329989.52
12984,503468.3
3015,139672.75
27332,607515.65
12125,300476.86
3753,152789.13
27388,92778.28
12336,71373.96
11545,319902.89
11357,138569.17
2677,361771.04
28739,103982.23
29996,113223.68
20748,65218.83
13376,96915.45
17987,122767.7
7886,93187.66
13333,130092.16
9586,133049.52
6333,75810.62
24430,511147.54
18080,349487.69
5202,558120.93
748,122025.69
9761,585259.36
29613,146905.85
19993,122396.54
23190,400707.74
25536,87522.07
17964,82743.41
25247,109242.53
5082,54128.1
9351,138778.14
10983,113139.75
23622,426843.4
13236,270351.06
19368,302163.17
1191,105424.2
822,102852.04
15879,96303.36
20498,354193.3
9420,205820.39
28101,263256.57
8893,370487.87
4462,79762.16
25230,193639.34
29986,303545.9
12607,131183.42
25979,109019.84
19133,324354.19
14741,519812.9
12147,347759.62
2745,103721.08
10115,329289.0
2384,66780.36
9154,79957.36
1407,102008.4
16561,70367.69
19362,65611.82
10343,410362.34
27757,112825.51
17615,54830.43
19907,145859.47
24531,66576.81
27309,305235.13
17789,71270.87
13076,123866.85
22090,390278.45
28574,138636.66
20569,164569.78
17891,347163.59
16838,447863.62
6553,133172.8
19638,70374.53
18295,294503.14
2877,78623.73
2983,93473.78
17411,566522.63
15163,130034.34
2154,519517.17
18701,68131.31
7668,335349.06
15244,356214.79
16858,93152.09
13962,66563.33
218,428885.1
23288,152619.59
2214,371865.05
6581,573674.82
27603,492726.54
19377,522465.6
7540,213579.01
14977,238143.89
10129,64054.67
5706,74629.73
5954,472247.7
539,122244.48
21664,66833.84
21568,112937.62
28983,524841.66
7428,147753.89
20726,179835.94
4182,59184.1
18702,70023.14
15415,88216.24
12155,64963.78
580,269000.52
2169,190742.79
24420,55345.76
251,168684.36
15693,521133.13
9972,91489.55
16181,148257.23
11490,70706.9
9145,90630.34
29433,102008.84
25791,158231.93
5772,107124.11
26747,146226.66
2326,131400.94
15431,382997.88
431,54471.8
10769,152886.99
2533,120535.6
2458,126329.59
19187,221691.2
27236,446930.09
22292,159226.27
11213,170485.13
506,78055.86
23113,583965.04
18780,410319.98
19083,96406.62
17895,64683.18
19007,122720.15
19691,137063.24
27094,57353.38
23180,707480.8
12627,105360.3
3835,166252.75
1331,121789.59
21467,102869.12
23829,158968.03
2542,57050.51
28613,107850.26
21996,96213.75
11900,82850.33
25873,241665.05
26226,527944.69
15806,578806.17
9556,115325.33
7568,88700.37
3508,477787.9
8835,331034.37
18785,224797.55
29858,475767.54
23588,215390.39
28268,96809.58
5845,364376.1
26477,345103.99
24199,110957.88
28882,591783.05
4846,111850.54
4986,368853.03
23400,352172.02
25570,214913.78
20263,459001.85
20857,253049.4
26823,160803.82
9318,162257.28
25507,51431.31
14848,131926.84
7843,295164.32
28648,102764.36
29985,115686.27
13049,117592.52
25100,122512.61
14857,61910.21
25014,88260.32
10740,221021.31
16095,369386.53
2209,477093.93
18841,528470.45
28273,333798.6
22373,138493.07
2267,127352.55
5227,436961.12
28302,447243.19
21579,88773.95
20123,117879.79
17893,345489.91
20928,298381.83
13023,381560.09
20737,124490.17
27367,52396.28
11741,75259.8
6548,55860.01
3283,410257.21
15615,187215.22
23662,418086.65
2277,117247.59
26051,113197.21
12355,290692.14
16486,290665.7
19536,104827.34
18674,646129.62
8697,332153.36
22565,181222.29
16380,82763.68
25295,277218.07
28681,117409.75
24992,454154.0
29670,208513.18
5837,173717.48
10236,91896.98
22825,61648.7
280,71690.98
22377,148620.09
25274,78994.66
5161,638803.97
29753,456410.68
3691,218455.36
5916,160152.55
11579,129669.6
18079,98689.59
19537,76812.11
26024,203682.7
29720,415660.53
21740,62224.82
25744,117702.28
20553,90746.66
11703,441823.79
11515,399378.1
9007,494039.44
11743,542634.03
28262,78348.82
16470,152442.05
13677,383498.48
20164,73457.63
16786,108420.58
29323,136345.22
15694,136516.68
17336,247749.32
3736,68193.32
25485,63349.69
3644,133813.25
7199,211158.2
25366,114201.04
24937,66281.74
21306,93181.94
29366,367856.11
