id,prezo_euros
2309,396218.6718600942
22405,132495.79474433814
23398,278071.1209162304
25059,270509.39000511076
2665,495358.90516431513
8512,97579.52469059848
5149,516921.91458658525
7791,215846.2056817743
11312,138970.33283965592
19044,362202.1296250748
10785,283373.1490805154
22247,196155.34976904932
3269,57578.973898107186
15948,93600.50888861762
14978,136036.6281868962
14475,127430.20585884387
28695,554645.187697611
14055,56038.81758098747
26546,193088.703284082
14981,433301.436797987
17637,346425.4300429928
3932,42023.672271514544
8388,61997.117232494755
8029,108552.97961291531
9483,49282.06810179376
22573,155221.5444186423
15108,135914.63927423232
3674,91062.5060157245
21389,368413.07883372786
5938,146111.97912542778
27034,140104.73985896958
29272,105633.82935515046
21881,519584.5045812309
6509,346696.6817628904
21458,154319.14170461684
20072,215974.27298986376
27013,295929.5344766886
10093,393290.1029727063
22568,139441.25416378956
12977,33488.63150615222
3814,515947.74830943136
7338,144878.01147911488
24484,150598.03608871019
19593,514180.3104574296
5122,591752.5302764215
14906,63963.38362794346
8224,319612.77951664105
2869,206780.45206878823
2343,329742.2134262223
8833,91024.03853848181
7933,376960.7999423854
16558,82321.11565897055
20605,333415.4049596279
12984,521829.57583292085
3015,158181.7926043421
27332,602124.4637763989
12125,247412.17004940216
3753,177464.75078969728
27388,91844.90543094114
12336,62601.665682690684
11545,288353.9275062925
11357,179362.3744709026
2677,277944.25032671844
28739,14496.489515530411
29996,106707.93883559434
20748,76523.68890581722
13376,69189.67704447429
17987,145689.67316766735
7886,66454.5165480189
13333,138675.8772848607
9586,164992.4153252556
6333,78198.06281791953
24430,463964.34625060484
18080,311527.7873978708
5202,491540.8954495683
748,158302.18513767817
9761,541945.8132222593
29613,160907.34482208453
19993,116573.81833605282
23190,334776.58820857876
25536,61319.69447467197
17964,81875.08943238808
25247,97292.63723304193
5082,30129.48711354169
9351,191603.62796853064
10983,130033.28620545776
23622,409818.2060481247
13236,272941.0450821654
19368,281297.71909661265
1191,111869.59973295359
822,91468.46775540663
15879,91269.2276987508
20498,376814.225559294
9420,217812.63677981985
28101,255462.7493290219
8893,311963.68918924406
4462,78322.93287858786
25230,198392.04760267306
29986,285437.3419284951
12607,145245.35468054796
25979,113938.61776563711
19133,311569.5490952898
14741,862303.5957989469
12147,300455.32726276224
2745,112777.99559362303
10115,272158.24611773924
2384,82148.03834476834
9154,76621.23403172148
1407,121316.85520100477
16561,69618.59267265629
19362,37496.81114341458
10343,448002.03682864504
27757,95109.70400179876
17615,28901.371837356593
19907,158106.78299357696
24531,58028.06541931024
27309,261577.419477741
17789,62617.36869813409
13076,120281.01368227671
22090,370398.3313467356
28574,130365.3511890755
20569,169903.67416962772
17891,293403.56637436524
16838,451077.5249931419
6553,134424.73708198825
19638,44101.071191512514
18295,290742.30690726894
2877,76193.99621696933
2983,103864.64357700665
17411,575999.7459233264
15163,153431.24431306776
2154,484373.831643265
18701,52963.937209802214
7668,294261.71784092416
15244,337357.1003446004
16858,101938.40037552547
13962,31870.730846261373
218,425812.8326673077
23288,156105.32315539732
2214,402851.08805593033
6581,571469.5604390448
27603,478908.0365077944
19377,562360.8486689238
7540,194822.6111448335
14977,209639.6219181323
