id,prezo_euros
2309,477445.39397016854
22405,133868.25158787484
23398,331306.47115426545
25059,245649.3319199026
2665,590432.4408208277
8512,86720.28863630234
5149,600385.0935584579
7791,289893.04749502765
11312,111232.06601644962
19044,337340.5635100551
10785,326891.27513198776
22247,157288.78264158222
3269,72424.95617802076
15948,315153.24280316744
14978,123449.35689731743
14475,316648.34196359257
28695,469226.93190238345
14055,63327.3373942816
26546,228604.29646112164
14981,477598.7391071239
17637,467948.8662998497
3932,58741.6851399973
8388,68944.9852324033
8029,103069.60595063775
9483,110030.09996246416
22573,108422.06678470688
15108,122268.96338167912
3674,103891.89169735408
21389,429976.9410242317
5938,127366.8477130979
27034,120113.15645172758
29272,101549.9572471106
21881,580896.037555578
6509,368770.3826486907
21458,225488.01826920907
20072,250649.43136752606
27013,276241.19639583176
10093,436780.3079038559
22568,123869.87824297279
12977,62757.799033518495
3814,433864.3172529703
7338,124963.90396546893
24484,128940.47894521212
19593,596231.5672752091
5122,561416.6798747703
14906,69022.82309080489
8224,223613.7064589041
2869,161071.8876131985
2343,391648.8969339151
8833,82728.54710201178
7933,376446.4910625628
16558,81673.5532758557
20605,324692.1799959076
12984,437346.43581912457
3015,136669.6808124808
27332,571698.0356888829
12125,246826.85743652948
3753,124511.53744506711
27388,83297.79942506204
12336,73327.98501296462
11545,388302.78931426525
11357,119054.18217625994
2677,388972.62695699127
28739,112597.10979134594
29996,117836.38272988757
20748,68232.53210152386
13376,65216.21853603228
17987,108896.88850708869
7886,69807.14603049435
13333,119693.23081128903
9586,152094.4454219734
6333,73120.8569711406
24430,406653.3605857161
18080,291398.8064714563
5202,536180.6321922445
748,135694.57998877065
9761,456003.76486617594
29613,125237.05200954863
19993,120387.97405673572
23190,345276.6052503907
25536,77708.2151704678
17964,94460.42507047942
25247,116560.21075865711
5082,59305.74395450032
9351,190216.09280626802
10983,110991.99806949784
23622,412033.6368507412
13236,262400.50504647323
19368,300789.2786824516
1191,142790.2652775534
822,115727.33289639244
15879,98808.172694872
20498,402564.8800279866
9420,187690.3799714551
28101,218863.01645427715
8893,420606.8572237706
4462,83043.9428862245
25230,184437.65712967957
29986,335283.464022878
12607,150080.49341282688
25979,121088.88904450425
19133,332359.5431202726
14741,407155.9262722895
12147,374386.8881662475
2745,92966.51504339949
10115,315544.60993332707
2384,64330.621594542856
9154,85840.9614520191
1407,117835.62604857818
16561,64084.812804369154
19362,60461.36380201877
10343,345645.92965874984
27757,117109.0213575588
17615,53902.400936172715
19907,143417.74444683202
24531,66886.28724248128
27309,311194.15948176826
17789,75169.50718840325
13076,100929.521490475
22090,268655.19804610824
28574,97962.014100625
20569,175799.17496654633
17891,351606.0653435029
16838,487676.72466557345
6553,96590.97391676134
19638,62667.06009206043
18295,280075.14037694933
2877,81504.52407189464
2983,86820.42717389495
17411,656578.2544667439
15163,120054.01860468263
2154,444078.22989036713
18701,60133.23755830454
7668,314828.5496132681
15244,290244.8953737165
16858,97475.4762713678
13962,69442.90972728569
218,448330.7802129822
23288,147428.42172173312
2214,385620.5915710634
6581,616357.9463605486
27603,458070.191799468
19377,576312.049393327
7540,197147.18524152334
14977,237751.4268835492
10129,64544.796636544954
5706,61987.387712814474
5954,496835.29774509044
539,101846.31477372075
21664,57809.180074485135
21568,87445.18462551672
28983,545529.1576128809
7428,149094.3309046138
20726,177558.86282092976
4182,56930.852052586095
18702,62160.45550947176
15415,89336.34331102142
12155,59647.58154213718
580,247072.98650570805
2169,241966.88790291946
24420,59474.56918907381
251,176670.0647598513
15693,367221.35603587935
9972,78423.8863546402
16181,250783.48837001444
11490,78743.1796392109
9145,90167.88687525435
29433,90129.38824575815
25791,100200.94473516679
5772,108977.3778646724
26747,147443.7025430154
2326,129388.14456666497
15431,452775.92669827
431,57749.46283407319
10769,179214.6124667013
2533,142264.79228704443
2458,137213.52678448058
19187,228516.54806273815
27236,506156.0841509297
22292,242209.05605613565
11213,139326.67608019334
506,74128.4547973139
23113,492036.8815515684
18780,437361.5454027137
19083,77118.71131232682
17895,65681.40117319324
19007,109332.89424782785
19691,128047.21978108925
27094,60764.278327128326
23180,793388.5985258465
12627,108391.44302140546
3835,181286.97458900744
1331,109880.13307700874
21467,77633.05750359007
23829,158431.1847746489
2542,53717.125077524135
28613,117579.10482862909
21996,100298.66407044801
11900,66463.28243625612
25873,243178.94197590085
26226,526886.9057405537
15806,590477.1125226216
9556,108506.67805261223
7568,76158.55091023797
3508,519160.19918999705
8835,354421.1622714021
18785,188849.89456017013
29858,437939.4562925687
23588,229865.5311273856
28268,94044.1433836357
5845,292215.46805832174
26477,367795.2006236233
24199,95230.03164443566
28882,469971.8572338183
4846,100785.83208855058
4986,340675.46950250375
23400,345982.8299890228
25570,404428.4215506599
20263,380673.1997908937
20857,237200.30399194759
26823,144385.02637805502
9318,236599.17317569352
25507,52401.202679460424
14848,115417.70892570878
7843,216796.82283003864
28648,85887.97549860169
29985,123477.87757410145
13049,110593.82502083901
25100,114849.77330247016
14857,58639.854227737276
25014,86993.53802844534
10740,216239.5287263018
16095,314708.8199809808
2209,515136.2066308437
18841,616042.1269135962
28273,362781.6565772786
22373,142236.30274740478
2267,128358.84783770079
5227,482251.0941797545
28302,427861.94702324807
21579,91495.6134977593
20123,94183.88181215158
17893,468249.87435317785
20928,215565.21344457884
13023,294655.31099566654
20737,106757.64757836437
27367,54731.73270401398
11741,75850.1243278409
6548,58622.97830147253
3283,434170.7919891062
15615,156523.40082290574
23662,406948.1902143711
2277,126178.45362842949
26051,116130.98726153727
12355,264806.4974132705
16486,253574.88442147252
19536,96469.17944276157
18674,507466.76718577463
8697,371132.0624310083
22565,175686.13709885126
16380,84146.99888381295
25295,274538.7980549204
28681,127358.95608019091
24992,451970.1992715704
29670,170778.89630292304
5837,182771.71139736325
10236,94297.0967509439
22825,75373.07576946402
280,65947.04690974133
22377,142329.76563327978
25274,79763.50834418206
5161,649285.7610965675
29753,469973.7669563629
3691,221934.8212417996
5916,131132.67106723684
11579,144050.56855743978
18079,91527.42908154179
19537,67256.41842715796
26024,191788.32080879324
29720,378629.2216455573
21740,63670.81073132936
25744,137196.16878337253
20553,98451.72566914384
11703,490869.1771176113
11515,385435.5741708308
9007,437205.65900136554
11743,639989.0891514417
28262,87971.8697129747
16470,120788.5269041321
13677,388389.29580521525
20164,64676.06047258341
16786,113211.37028487508
29323,115407.59394746138
15694,155479.27955271694
17336,261400.5029538657
3736,63931.443963802565
25485,64050.11003156434
3644,113235.83884013756
7199,220212.35114809687
25366,123957.44526586331
24937,72887.65627022446
21306,83143.91854316999
29366,401000.958232897
21524,616019.1936345352
21719,396077.41871867236
1838,63440.10599526787
29916,114807.1728212335
10985,111119.03635987583
9304,365853.10769703717
12800,329651.355613498
1458,372541.7523218442
1093,97607.72203202236
4150,159622.26672579657
11009,158502.88896983198
27069,208273.0213053452
9190,57833.57578611533
4933,240448.10392521555
14466,253342.44212653564
4557,64900.06593151312
11489,172552.02660218734
12075,247401.4573134955
25102,248190.68230089493
16798,112402.65911383572
20071,479806.204622717
14419,133087.5242854325
28246,65247.11933706314
25390,390092.50892863097
24997,603707.3053717708
17279,125646.46382029116
6482,116114.89683435607
8021,132288.18000796266
9101,77574.60591692696
17477,74540.67212478911
8590,340279.1479595243
29162,292198.0622267211
24516,139833.42269932627
27275,274037.48121175996
23873,94545.03501206111
29364,106225.55709921068
1504,453386.2150622215
9937,101321.5234159314
10940,55106.01710137388
20295,106213.50353443767
3950,511751.28905961243
6439,559372.6099198702
13620,423470.3594279594
14304,140864.5076434188
22094,61322.114443674385
15949,327268.58741877077
28190,627518.518605705
13065,126968.22440585477
13251,330734.6102947927
29167,72670.56094922406
7744,489195.02554832667
26227,177419.7220554258
7756,235000.10604944185
1413,511976.73975955264
6529,95137.67726372024
1123,97175.26143699914
16334,581136.4953010028
5246,560362.7837436206
12153,106078.50619296626
19641,199817.73708034147
25208,110265.18855297264
9434,322734.06579316687
7469,63297.666887061794
29012,465836.8103067627
11032,58607.80996301992
29443,143693.95747884983
7294,147881.2348363571
12972,119809.70251613783
5347,55644.15129934747
14471,134184.07650472544
28812,189774.014764955
15963,81425.31123809483
24275,87823.22895950727
21150,525162.092812242
10864,105127.5201338146
17755,277432.2443802331
4485,179348.5406949286
10561,122758.48039820082
24578,537976.7940984357
20327,109745.09517352119
21717,357286.8742823036
10599,128714.8571221862
1434,52942.48366815926
5861,76736.82644019913
12427,97557.81135161058
10981,323890.93499372154
22045,146675.83842479295
27831,66500.50942379952
23078,508624.8669974783
26377,123989.61650366349
10407,236849.6009753491
23491,321847.4614500478
19567,75697.14232448254
11473,177792.53777254315
12064,286846.00829272554
8932,360198.09552364063
10969,442623.4612618189
27756,63627.30302442107
26848,179623.6374155063
1611,157725.56624730397
29237,147117.81095163748
16267,422922.8583085018
12394,130599.93861062973
26840,70692.26901983605
2768,131539.17228036947
12777,53795.85085003763
23177,228663.0053902953
217,87354.73392691728
24877,70561.95453909255
6166,113264.23987112854
3902,246533.28322931263
21232,319201.89280095673
24637,106154.3833268218
10000,376048.29847756436
14798,130296.45234517811
6088,79930.45171371498
14460,143592.33837563946
2857,225464.21822698548
18218,262853.1384134068
17042,59952.05019200947
12415,94479.83670224482
9673,425706.16873658705
517,181233.9503216096
11624,98710.53496826797
8282,62961.74578438189
20257,67623.21478283237
12079,68172.03618402116
17735,317824.230241752
2158,307592.3476620362
28082,95284.49848959081
10727,268545.53264368523
29031,103528.60993186953
3097,186325.69565648935
22754,67532.63400351984
3109,236511.08833504797
10277,109138.64506251317
21882,197139.4726100087
6428,65413.21554659738
9253,578618.025456311
2407,393334.86132952326
25039,383277.0662817863
14643,106099.70342940386
24744,303820.71412657853
18525,127251.01980793139
13421,87641.49013190887
3399,89826.4387303996
8944,398415.41207695694
27173,426321.0135132697
6940,281733.7764710884
27316,118739.3969793441
28315,205355.97103470447
27775,62825.878195832156
9817,527953.2384763554
16140,67871.69298928583
9419,147174.81072725885
12316,145038.9541296206
2519,56998.26339939625
29752,354401.2294726458
16602,134519.94458153288
17593,208864.2087278619
5101,224864.79936965785
9843,174715.50336268026
17188,115955.71014095389
7278,275154.0951962302
18773,122656.32200322645
10079,72615.45811424432
21771,95927.97889178085
26444,169231.9384106073
9893,323685.3167737073
6329,150267.70125698802
10046,81069.95001800098
26120,333646.49141414487
14330,67810.12010369846
26756,96174.10401805693
11847,212778.48249766816
16587,428085.50746075856
17551,376772.26054020366
21265,405660.21759574756
15092,169646.45690463
23481,208390.06087398867
18394,66927.30180879873
22277,426452.0873443389
10400,554315.9697824235
8165,272183.5545286883
22501,391884.6766161077
10884,403859.4329582327
23087,111995.6428682616
24673,342280.78477312706
