id,prezo_euros
2309,456637.72296789644
22405,140957.22011280482
23398,331355.45779437246
25059,252055.79656964116
2665,570718.7116416148
8512,86426.25800691407
5149,610621.8626390186
7791,284496.5976095381
11312,109119.8071219194
19044,319986.0598707108
10785,325982.1032405336
22247,176871.0208564919
3269,66414.69935009743
15948,295668.5830019559
14978,124467.37595191751
14475,291761.1587661599
28695,468336.5912201825
14055,62950.05139377341
26546,221469.19797161222
14981,473030.45001221617
17637,481353.54066918127
3932,53182.11427693168
8388,66975.63024559013
8029,101406.24179008687
9483,99541.22139020912
22573,106355.70440538933
15108,119506.73004083683
3674,101925.40075915203
21389,438532.2763749679
5938,133947.91842330873
27034,125697.85841256384
29272,107556.41083346422
21881,580950.8197923398
6509,366468.48662293644
21458,182028.73958821825
20072,250695.753912619
27013,252183.0371003565
10093,414212.2252200448
22568,134028.23525818903
12977,64995.91090869595
3814,435120.43712943123
7338,134934.16424530942
24484,142279.22797189406
19593,595342.9361042106
5122,522172.9614105254
14906,71074.20587339492
8224,142502.3593512876
2869,179822.20083765927
2343,369958.17377317464
8833,82307.32403828985
7933,376283.2792284165
16558,77512.39725520118
20605,330099.19793192553
12984,432699.9035845193
3015,137644.2932144796
27332,558578.1744907254
12125,252233.8047137145
3753,130694.97415613999
27388,81714.2828452179
12336,68555.926335887
11545,377977.1333248507
11357,100341.67305077154
2677,372113.3407867887
28739,113889.61554475766
29996,116842.86940884926
20748,69988.90153868044
13376,68523.83317041087
17987,108073.25121339837
7886,62885.80476821801
13333,130210.78940903507
9586,150683.82686732276
6333,72040.26617326993
24430,403741.7168583815
18080,247385.75185483185
5202,552041.1845418911
748,139791.57439849668
9761,438022.60094811476
29613,131541.771422554
19993,131399.68509096204
23190,347183.7892154971
25536,77396.73265678734
17964,90236.82963000383
25247,112254.76686509927
5082,49956.4000801933
9351,177503.2252676845
10983,106371.35310923572
23622,411390.55597514333
13236,231064.32206466273
19368,295936.58483166574
1191,139544.62255014907
822,106467.25901183767
15879,98407.9058102854
20498,404498.8845721441
9420,192118.46190555106
28101,219897.27654482657
8893,425008.44750813267
4462,79589.83503143537
25230,195326.13129154168
29986,312810.1089984644
12607,153221.59087682984
25979,121339.1703598565
19133,341698.3286098391
14741,415067.6848267684
12147,357517.80900933803
2745,88245.64689551356
10115,310353.2590257709
2384,68383.45498739019
9154,84118.81209169143
1407,118099.45220004895
16561,69298.34819014782
19362,57262.616690093106
10343,362976.98343179934
27757,117596.1696702443
17615,46741.727027323155
19907,149713.37370179122
24531,58881.71305540166
27309,303938.20744160854
17789,68897.93796744254
13076,94841.23619656982
22090,165880.7691112635
28574,105727.42602915857
20569,172884.81686153592
17891,338609.997262311
16838,494656.5260119344
6553,93409.40908200324
19638,53722.85430886995
18295,276659.2467477827
2877,83640.579107313
2983,94868.96904766899
17411,649157.5116348723
15163,124879.20512768686
2154,442905.7713212292
18701,66609.8988849872
7668,325466.84688155504
15244,306881.05823398044
16858,103644.95296681095
13962,64573.99725527485
218,470286.63833313657
23288,148810.48008941548
2214,381808.1429857227
6581,598975.7412246633
27603,417746.48447935225
19377,572776.0811728395
7540,212195.34332338555
14977,235716.91294114813
10129,67730.50642949431
5706,63486.22159239698
5954,476727.5023178246
539,95611.70548286768
21664,60278.00858568261
21568,91670.07721875503
28983,545451.6324454735
7428,147503.28245243905
20726,147193.86322074328
4182,53699.377707478496
18702,65100.71206404333
15415,84653.29173598326
12155,63136.103220361736
580,254946.49439647494
2169,222820.04446548797
24420,53504.59380790356
251,170505.6063862409
15693,365649.155525318
9972,71412.0661284871
16181,236069.0507223558
11490,74005.7231103856
9145,88633.82296875435
29433,87910.90307479382
25791,99902.15824930751
5772,99026.88635167433
26747,157154.45236558962
2326,114756.53014495816
15431,430838.3499465674
431,47705.924914294796
10769,176487.06135004884
2533,148347.84050110474
2458,135710.028933479
19187,225248.64854017223
27236,498692.78244349745
22292,227624.27128043168
11213,129560.34526327696
506,72091.19003515213
23113,478920.53047385835
18780,427241.9863037178
19083,69884.42726190494
17895,49135.682956498335
19007,100599.64962470085
19691,132631.33148915702
27094,49512.89149537297
23180,756969.2285968773
12627,119832.23995527798
3835,174936.21044869814
1331,99387.12299394594
21467,77388.70811118717
23829,154733.00193520152
2542,49097.67363165949
28613,115527.98449544187
21996,109683.29697785099
11900,70436.18129857189
25873,230361.90507592453
26226,541811.8634230598
15806,578241.9974660943
9556,105899.09836772902
7568,72620.69039733925
3508,552836.9987671828
8835,358970.7131508931
18785,200307.30186219548
29858,414772.9190660807
23588,212239.5699002437
28268,102295.3727515638
5845,273890.0185077911
26477,374813.3951636376
24199,92834.4088830051
28882,449749.89529582614
4846,111378.85193737053
4986,298517.6840920041
23400,327909.5063012451
25570,349639.0299383146
20263,351593.6969495311
20857,250844.58562369362
26823,153965.0933623025
9318,247162.35433475423
25507,50712.26332849197
14848,117324.44197731643
7843,232744.32415497492
28648,78142.18304386729
29985,112535.01599070747
13049,118403.03517776042
25100,119132.22956331041
14857,59363.95154484543
25014,82979.03074012279
10740,215306.5172886127
16095,301938.720902308
2209,556258.1166785278
18841,634732.8953160315
28273,346373.89037198457
22373,138374.51199166506
2267,126675.14498898468
5227,476921.78021201916
28302,392199.73155123764
21579,88399.56018187501
20123,99853.20460990712
17893,457767.83021164546
20928,225476.00914478832
13023,298264.86976306356
20737,107230.14885763756
27367,47130.56160833182
11741,72476.32653261641
6548,55218.3112117796
3283,437641.6619583769
15615,153044.1734281983
23662,425442.9225279201
2277,141738.87920457605
26051,117457.94723742348
12355,261962.17572808513
16486,239385.27977743853
19536,101605.79520367952
18674,506165.74541389843
8697,375407.0669435685
22565,155865.12257721424
16380,88526.89186799056
25295,283408.75726436183
28681,126581.55181363232
24992,456087.96835912985
29670,174261.6118220872
5837,192004.95653691865
10236,85400.6214992769
22825,62848.1655037515
280,64541.91328130744
22377,141639.99252089302
25274,73129.00752042749
5161,629101.4721100534
29753,453682.4336337769
3691,214647.3779403482
5916,147674.70939527857
11579,146228.4619983751
18079,90769.34066492938
19537,62585.54985502958
26024,192298.33723427777
29720,350495.4610809635
21740,55119.057958433026
25744,132804.1923997499
